"","X","X.2","X.1","year","date","day","block","plot","species","id","person","HHMMSS","Photo","Cond","Ci","wueg","wuet","Trmmol","X.Blue","LeafAbs","PhiCO2","VpdL","CTleaf","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","PARabs","Fv.","qP_Fo","Fo.","Fm.","Fs","Fv..Fm.","PhiPS2","qP","qN","NPQ","ParIn.Fs","PS2.1","ETR","sp","drawdown","cica","day2","time"
"1080",1080,1080,1080,2011,"aug","8/26/2011",5,5,NA,"b5p52","2","1117.5",16.62111035,0.114802541,146.1725293,144.779986620679,51.4594062872878,1.914050412,9.986149788,0.874993075,0.014795785,0.579279091,1.754815726,26.40844727,29.23316002,25.04820061,399.0545654,387.4646912,23.65587234,24.90171242,67.67375183,71.23780823,299.6190796,1361.101929,0.099274673,98.88722229,18.75779915,-0.0486825,0.25,-1.355140209,7.355140209,1.497660522,0.003229946,302.38316,299.5584473,237.1749752,0.232195856,0.696423593,41.22225651,16.32054409,27.82080364,3.755376957,0.191363583,2.462461171,1.292915785,0.071000295,14.4545954,0.377253806,59.55450929,385.0492793,0.025707413,1190.954762,730.6518555,"0.249170874",967.9870605,1698.638916,1275.387573,0.430139595,"0.249170874","0.579279091","1.754815726","-1",1361.101929,0.5,148.3756193,"ALINT",241.2921619,0.37725380562367,"8/26/2011",2011-08-26
"1081",1081,1081,1081,2011,"aug","8/26/2011",5,6,NA,"b5p6 1","1","13646.5",13.85927208,0.160078396,238.0929339,86.57802943003,42.9086804547197,3.229946235,10.01873016,0.875009365,0.011456077,0.527828305,2.124101322,26.6169548,29.71468353,24.9088459,399.0250854,388.9323425,20.30282593,22.41115379,57.52206039,63.4953804,299.5321045,1482.343628,2085.709961,99.14586639,-2.576900005,0.93521601,0.5,-1.355140209,7.355140209,1.497660522,0.003229946,302.8646835,299.7669548,237.1749752,0.232195856,0.71505056,42.27230875,19.86115495,28.16581917,3.831678267,0.157366688,2.22197326,1.609705007,0.098594268,23.60593022,0.61217057,52.2683332,386.9182863,0.018722327,1297.064557,731.4246826,"0.279333424",650.6750488,1382.099731,996.0330811,0.529212665,"0.279333424","0.527828305","2.124101322","-1",1482.343628,0.5,181.1567419,"LITU",150.8394086,0.612170570257988,"8/26/2011",2011-08-26
"1082",1082,1082,1082,2011,"aug","8/26/2011",5,6,NA,"b5p6 1","1","13646.5",13.85927208,0.160078396,238.0929339,86.57802943003,NA,3.229946235,10.01873016,0.875009365,0.011456077,0.527828305,2.124101322,26.6169548,29.71468353,24.9088459,399.0250854,388.9323425,20.30282593,22.41115379,57.52206039,63.4953804,299.5321045,1482.343628,2085.709961,99.14586639,-2.576900005,0.93521601,0.5,-1.355140209,7.355140209,1.498149414,0.000477634,302.8646835,299.7669548,216.3943702,0.593727364,0.71505056,42.27230875,19.86115495,28.16581917,3.831678267,0.023270894,2.22197326,1.609705007,0.098594268,23.60593022,0.61217057,52.2683332,386.9182863,0.018722327,1297.064557,731.4246826,"0.279333424",650.6750488,1382.099731,996.0330811,0.529212665,"0.279333424","0.527828305","2.124101322","-1",1482.343628,0.5,181.1567419,"LITU",150.8394086,0.612170570257988,"8/26/2011",2011-08-26
"1083",1083,1083,1083,2011,"aug","8/26/2011",5,7,NA,"b5p7 1","1","13514",8.482417495,0.096524211,239.1222935,87.8786514504636,37.3375256897440,2.271820834,10.01873016,0.875009365,0.007312273,0.517351975,1.574758143,26.64070511,30.7019825,24.91446495,399.2464294,392.986969,20.26019096,21.74401474,57.3217392,61.51989365,299.5534058,1482.019775,2256.155029,99.14709473,-2.576900005,0.93521601,0.5,-1.355140209,7.355140209,1.497767029,0.002271821,303.8519825,299.7907051,237.1231588,0.354079988,0.687498115,44.73439072,22.99037598,28.6713438,3.945918529,0.095531596,2.155855889,1.79006264,0.059795642,23.70828069,0.608473849,47.38660939,391.7542877,0.010260335,1296.781183,243.0540771,"0.188824082",422.8806152,665.9346924,540.1901855,0.364981852,"0.188824082","0.517351975","1.574758143","-1",1482.019775,0.5,122.4317581,"QUCO2",153.8646755,0.608473848658325,"8/26/2011",2011-08-26
"1084",1084,1084,1084,2011,"aug","8/26/2011",5,7,NA,"b5p7 1","1","13514",8.482417495,0.096524211,239.1222935,87.8786514504636,32.9457005102798,2.271820834,10.01873016,0.875009365,0.007312273,0.517351975,1.574758143,26.64070511,30.7019825,24.91446495,399.2464294,392.986969,20.26019096,21.74401474,57.3217392,61.51989365,299.5534058,1482.019775,2256.155029,99.14709473,-2.576900005,0.93521601,0.5,-1.355140209,7.355140209,1.49809021,0.002574666,303.8519825,299.7907051,215.6311866,0.2788435,0.687498115,44.73439072,22.99037598,28.6713438,3.945918529,0.10826642,2.155855889,1.79006264,0.059795642,23.70828069,0.608473849,47.38660939,391.7542877,0.010260335,1296.781183,243.0540771,"0.188824082",422.8806152,665.9346924,540.1901855,0.364981852,"0.188824082","0.517351975","1.574758143","-1",1482.019775,0.5,122.4317581,"QUCO2",153.8646755,0.608473848658325,"8/26/2011",2011-08-26
"1085",1085,1085,1085,2011,"aug","8/26/2011",5,7,NA,"b5p72","2","801",20.29004687,0.152634445,162.1854439,132.932293690327,46.6345662007052,2.574665536,9.986149788,0.874993075,0.018054289,0.633816593,2.121701928,26.45309258,29.19338226,25.04861641,399.5684814,385.3622437,22.86919785,24.54564476,65.25066376,70.03392792,299.618042,1347.694946,0.011818326,98.88638306,18.75779915,-0.0486825,0.5,-1.355140209,7.355140209,1.497779999,0.00435086,302.3433823,299.6030926,236.7055416,0.029196932,0.714928125,41.12798035,16.58233559,27.82323742,3.755910516,0.253763492,2.42723003,1.328680486,0.094073053,16.03793194,0.420864905,58.98611742,382.4136548,0.031296767,1179.223745,1010.054932,"0.335086321",900.4664307,1910.521362,1270.331787,0.528680261,"0.335086321","0.633816593","2.121701928","-1",1347.694946,0.5,197.5708734,"QUCO2",223.1767998,0.420864904518927,"8/26/2011",2011-08-26
"1086",1086,1086,1086,2011,"aug","8/26/2011",5,9,NA,"b5p9 1","1","13943",18.20480248,0.221383787,242.5537654,82.2318685875583,41.8418484621431,4.350859756,10.01873016,0.875009365,0.014835722,0.619456422,1.994316443,26.59136391,29.77283669,24.91828156,400.186554,386.9081116,20.11384773,22.95204735,57.07024765,65.12324524,299.5559998,1479.409668,2070.244141,99.14175415,-2.576900005,0.93521601,0.25,-1.355140209,7.355140209,1.497779999,0.00435086,302.9228367,299.7413639,236.7055416,0.029196932,0.708454513,42.41577333,19.46372598,28.1821003,3.835312065,0.21623078,2.275506235,1.559805829,0.135597945,24.04720578,0.626902766,53.6657771,384.2625545,0.02542467,1294.497314,536.9471436,"0.308845524",540.0163574,1076.963501,744.3481445,0.498575061,"0.308845524","0.619456422","1.994316443","-1",1479.409668,0.5,199.8998505,"CASP",144.3543462,0.626902766129548,"8/26/2011",2011-08-26
"1087",1087,1087,1087,2011,"aug","8/26/2011",5,9,NA,"b5p9 1","1","13943",18.20480248,0.221383787,242.5537654,82.2318685875583,101.905593589030,4.350859756,10.01873016,0.875009365,0.014835722,0.619456422,1.994316443,26.59136391,29.77283669,24.91828156,400.186554,386.9081116,20.11384773,22.95204735,57.07024765,65.12324524,299.5559998,1479.409668,2070.244141,99.14175415,-2.576900005,0.93521601,0.25,-1.355140209,7.355140209,1.498166199,0.001786438,302.9228367,299.7413639,216.3488428,0.407419731,0.708454513,42.41577333,19.46372598,28.1821003,3.835312065,0.088783135,2.275506235,1.559805829,0.135597945,24.04720578,0.626902766,53.6657771,384.2625545,0.02542467,1294.497314,536.9471436,"0.308845524",540.0163574,1076.963501,744.3481445,0.498575061,"0.308845524","0.619456422","1.994316443","-1",1479.409668,0.5,199.8998505,"CASP",144.3543462,0.626902766129548,"8/26/2011",2011-08-26
"1088",1088,1088,1088,2011,"aug","8/26/2011",5,9,NA,"b5p92","2","1276",15.66050141,0.106186079,142.8835994,147.481680814300,33.6543895330033,1.786438411,9.986149788,0.874993075,0.014081498,0.485228907,1.594949621,26.33769989,29.35329056,25.04498291,399.3003235,388.3840942,23.89909554,25.06162834,68.65225983,71.99173737,299.6332397,1352.180298,0.015363866,98.88243866,18.75779915,-0.0486825,0.25,-1.355140209,7.355140209,1.497820587,0.004653331,302.5032906,299.4876999,236.7134908,-0.00022225,0.688493944,41.51119002,16.44956168,27.84549522,3.76079319,0.273468581,2.478154927,1.282638263,0.065723044,14.12867876,0.36789251,59.47199004,386.1082799,0.024121761,1183.148397,501.0710449,"0.181000547",842.2075195,1343.278564,1100.144409,0.373020949,"0.181000547","0.485228907","1.594949621","-1",1352.180298,0.5,107.0752536,"CASP",245.5004948,0.367892510362233,"8/26/2011",2011-08-26
"1089",1089,1089,1089,2011,"aug","8/26/2011",5,10,NA,"b5p10 1","1","14056",15.93104567,0.24971333,270.9963302,63.7973378113215,34.2357886640774,4.653330962,10.01873016,0.875009365,0.013078804,0.678364872,2.218386265,26.67545891,29.3563385,24.91690636,397.2662048,385.4326172,19.85429764,22.88991928,56.05493927,64.62545776,299.5641174,1479.459351,1934.844727,99.14076233,-2.576900005,0.93521601,0.5,-1.355140209,7.355140209,1.497820587,0.004653331,302.5063385,299.8254589,236.7134908,-0.00022225,0.719876411,41.41031118,18.5203919,28.0158987,3.798358311,0.243176595,2.269324047,1.529034263,0.152559443,26.86678277,0.703096516,54.99987479,383.1174868,0.022870413,1294.540787,740.68396,"0.372572827",607.9221191,1348.606079,846.1520996,0.549221875,"0.372572827","0.678364872","2.218386265","-1",1479.459351,0.5,241.1553604,"PRSE2",114.436287,0.703096515724772,"8/26/2011",2011-08-26
"1090",1090,1090,1090,2011,"aug","8/26/2011",5,10,NA,"b5p10 1","1","14056",15.93104567,0.24971333,270.9963302,63.7973378113215,85.954952795322,4.653330962,10.01873016,0.875009365,0.013078804,0.678364872,2.218386265,26.67545891,29.3563385,24.91690636,397.2662048,385.4326172,19.85429764,22.88991928,56.05493927,64.62545776,299.5641174,1479.459351,1934.844727,99.14076233,-2.576900005,0.93521601,0.5,-1.355140209,7.355140209,1.498075409,0.001853418,302.5063385,299.8254589,216.5616358,0.427613184,0.719876411,41.41031118,18.5203919,28.0158987,3.798358311,0.096857022,2.269324047,1.529034263,0.152559443,26.86678277,0.703096516,54.99987479,383.1174868,0.022870413,1294.540787,740.68396,"0.372572827",607.9221191,1348.606079,846.1520996,0.549221875,"0.372572827","0.678364872","2.218386265","-1",1479.459351,0.5,241.1553604,"PRSE2",114.436287,0.703096515724772,"8/26/2011",2011-08-26
"1091",1091,1091,1091,2011,"aug","8/26/2011",5,10,NA,"b5p102","2","1422",14.94394755,0.123932696,186.772667,120.581154387217,72.606489567882,1.853417595,9.986149788,0.874993075,0.013462623,0.475418686,1.73145073,26.39048004,28.75113106,25.05330276,399.3286133,388.8720703,24.22815704,25.43388939,69.37810516,72.83076477,299.6150818,1353.510254,0.13000235,98.87820435,18.75779915,-0.0486825,0.25,-1.355140209,7.355140209,1.497567902,0.002058211,301.9011311,299.54048,236.9562838,0.443996305,0.695259628,40.09192841,14.65803902,27.57080555,3.700920651,0.135814727,2.514857312,1.186063339,0.076583119,18.46774594,0.480293344,62.69814433,386.700387,0.024229554,1184.312099,748.4228516,"0.200840451",1023.203369,1771.626221,1415.812012,0.422449636,"0.200840451","0.475418686","1.73145073","-1",1353.510254,0.5,118.928888,"PRSE2",202.0994033,0.480293343916193,"8/26/2011",2011-08-26
"1092",1092,1092,1092,2011,"aug","8/26/2011",5,11,NA,"b5p11 1","1","14170.5",7.89751856,0.095744612,249.49779,82.485253164951,38.3707917215485,2.058210533,10.01873016,0.875009365,0.006866066,0.329351767,1.854432356,26.66896248,29.62787819,24.91296196,399.6144104,393.7996216,19.68670654,21.03216934,55.60079193,59.40075684,299.5135803,1480.976807,2295.633545,99.1367569,-2.576900005,0.93521601,0.25,-1.355140209,7.355140209,1.497567902,0.002058211,302.7778782,299.8189625,236.9562838,0.443996305,0.70140553,42.06541762,21.03324827,28.14842033,3.827798327,0.094767886,2.085061059,1.742737268,0.059316914,24.73440175,0.633565337,48.89654695,392.6519389,0.0098347,1295.868575,665.236084,"0.151749297",778.5708008,1443.806885,1224.710205,0.460751428,"0.151749297","0.329351767","1.854432356","-1",1480.976807,0.5,98.32357262,"CADE",144.3018316,0.63356533707751,"8/26/2011",2011-08-26
"1093",1093,1093,1093,2011,"aug","8/26/2011",5,11,NA,"b5p11 1","1","14170.5",7.89751856,0.095744612,249.49779,82.485253164951,77.540606832983,2.058210533,10.01873016,0.875009365,0.006866066,0.329351767,1.854432356,26.66896248,29.62787819,24.91296196,399.6144104,393.7996216,19.68670654,21.03216934,55.60079193,59.40075684,299.5135803,1480.976807,2295.633545,99.1367569,-2.576900005,0.93521601,0.25,-1.355140209,7.355140209,1.498304291,0.001018501,302.7778782,299.8189625,216.6087452,0.536200268,0.70140553,42.06541762,21.03324827,28.14842033,3.827798327,0.046895693,2.085061059,1.742737268,0.059316914,24.73440175,0.633565337,48.89654695,392.6519389,0.0098347,1295.868575,665.236084,"0.151749297",778.5708008,1443.806885,1224.710205,0.460751428,"0.151749297","0.329351767","1.854432356","-1",1480.976807,0.5,98.32357262,"CADE",144.3018316,0.63356533707751,"8/26/2011",2011-08-26
"1094",1094,1094,1094,2011,"aug","8/26/2011",5,12,NA,"b5p12 1","1","14283",11.18772168,0.0658453,108.9885689,169.909191392552,66.681179859494,1.677793198,10.01873016,0.875009365,0.009395094,0.514814035,1.791162539,26.76225281,31.12058449,24.9152317,400.693573,392.7837219,19.91977692,21.01646614,55.95109558,59.03149796,299.5437317,1482.547852,2054.810303,99.13694763,-2.576900005,0.93521601,0.25,-1.355140209,7.355140209,1.497718658,0.001677793,304.2705845,299.9122528,237.2076509,0.444179677,0.698237697,45.82034382,24.80387768,28.94141865,4.008159742,0.065381875,2.083508303,1.924651439,0.040905056,10.80479404,0.277477306,44.38969134,391.1579006,0.012696139,1297.243254,437.8893433,"0.227395097",553.4758301,991.3651733,765.9335938,0.441703375,"0.227395097","0.514814035","1.791162539","-1",1482.547852,0.5,147.4933777,"LIST2",283.795153,0.277477305762044,"8/26/2011",2011-08-26
"1095",1095,1095,1095,2011,"aug","8/26/2011",5,12,NA,"b5p12 1","1","14283",11.18772168,0.0658453,108.9885689,169.909191392552,NA,1.677793198,10.01873016,0.875009365,0.009395094,0.514814035,1.791162539,26.76225281,31.12058449,24.9152317,400.693573,392.7837219,19.91977692,21.01646614,55.95109558,59.03149796,299.5437317,1482.547852,2054.810303,99.13694763,-2.576900005,0.93521601,0.25,-1.355140209,7.355140209,1.498256683,0.000204304,304.2705845,299.9122528,216.4095655,0.645538114,0.698237697,45.82034382,24.80387768,28.94141865,4.008159742,0.007961525,2.083508303,1.924651439,0.040905056,10.80479404,0.277477306,44.38969134,391.1579006,0.012696139,1297.243254,437.8893433,"0.227395097",553.4758301,991.3651733,765.9335938,0.441703375,"0.227395097","0.514814035","1.791162539","-1",1482.547852,0.5,147.4933777,"LIST2",283.795153,0.277477305762044,"8/26/2011",2011-08-26
"1096",1096,1096,1096,2011,"aug","8/26/2011",5,13,NA,"b5p13 1","1","14778",13.65940172,0.19791688,267.8363885,69.0158500881784,35.5358782923508,3.843833535,10.01873016,0.875009365,0.0112921,0.572200748,1.667809536,26.68931389,29.32458305,24.91555023,400.8173828,390.694519,19.62064171,22.13031006,55.34791565,62.42744446,299.5430298,1483.640991,2088.761719,99.13687134,-2.576900005,0.93521601,0.25,-1.355140209,7.355140209,1.497715149,0.003843834,302.4745831,299.8393139,237.3825533,0.147012918,0.692097963,41.3361013,19.20579124,28.00694847,3.796377134,0.193788234,2.193929701,1.602447434,0.121481934,26.55246159,0.68553915,53.01575832,388.7095084,0.018629942,1298.199762,376.4029541,"0.22911556",563.6381836,940.0411377,724.6630859,0.400411151,"0.22911556","0.572200748","1.667809536","-1",1483.640991,0.5,148.7188827,"COSA81",122.8581305,0.685539150089792,"8/26/2011",2011-08-26
"1097",1097,1097,1097,2011,"aug","8/26/2011",5,13,NA,"b5p13 1","1","14778",13.65940172,0.19791688,267.8363885,69.0158500881784,80.1660773478069,3.843833535,10.01873016,0.875009365,0.0112921,0.572200748,1.667809536,26.68931389,29.32458305,24.91555023,400.8173828,390.694519,19.62064171,22.13031006,55.34791565,62.42744446,299.5430298,1483.640991,2088.761719,99.13687134,-2.576900005,0.93521601,0.25,-1.355140209,7.355140209,1.498159943,0.001703888,302.4745831,299.8393139,216.7894092,0.442306087,0.692097963,41.3361013,19.20579124,28.00694847,3.796377134,0.085902105,2.193929701,1.602447434,0.121481934,26.55246159,0.68553915,53.01575832,388.7095084,0.018629942,1298.199762,376.4029541,"0.22911556",563.6381836,940.0411377,724.6630859,0.400411151,"0.22911556","0.572200748","1.667809536","-1",1483.640991,0.5,148.7188827,"COSA81",122.8581305,0.685539150089792,"8/26/2011",2011-08-26
"1098",1098,1098,1098,2011,"aug","8/26/2011",5,13,NA,"b5p132","2","2473.5",18.24393027,0.109193136,110.8155519,167.079460654010,56.4576736651054,1.703887715,9.986149788,0.874993075,0.016231964,0.531778843,1.848126503,26.40531731,29.02882767,25.05018997,399.7294617,387.1116333,24.36844254,25.47678757,69.71889496,72.88990784,299.6319885,1354.933838,0.013000164,98.87838745,18.75779915,-0.0486825,0.25,-1.355140209,7.355140209,1.497699432,0.003231435,302.1788277,299.5553173,237.1834908,0.236729495,0.701089235,40.74183029,15.26504272,27.71707249,3.732697246,0.204679686,2.519103672,1.213593574,0.067565693,10.95726308,0.286262521,61.69944231,384.4603901,0.029278447,1185.557725,941.9903564,"0.244039426",1110.671997,2052.662354,1551.731812,0.458911498,"0.244039426","0.531778843","1.848126503","-1",1354.933838,0.5,144.6614132,"COSA81",276.2960814,0.286262520594728,"8/26/2011",2011-08-26
"1099",1099,1099,1099,2011,"aug","8/26/2011",5,14,NA,"b5p14 1","1","14681",13.51977233,0.156018942,240.1621798,86.654685365063,41.8382926780207,3.231434722,10.01873016,0.875009365,0.011193931,0.558581406,1.853350549,26.68833923,29.68427086,24.9132328,401.2904968,391.4189453,19.70450401,21.81503487,55.58974457,61.54390717,299.5398865,1482.396851,676.3300781,99.14056396,-2.576900005,0.93521601,0.25,-1.355140209,7.355140209,1.497699432,0.003231435,302.8342709,299.8383392,237.1834908,0.236729495,0.701351259,42.20062175,20.38558688,28.18630505,3.836251014,0.153441916,2.16275486,1.673496155,0.096129445,23.80981395,0.613568103,50.92060398,389.4542259,0.017676916,1297.111127,346.1473999,"0.257191361",405.6333008,751.7807007,558.4291992,0.460436667,"0.257191361","0.558581406","1.853350549","-1",1482.396851,0.5,166.802888,"SALIX",151.2567655,0.613568103138006,"8/26/2011",2011-08-26
"1100",1100,1100,1100,2011,"aug","8/26/2011",5,14,NA,"b5p14 1","1","14681",13.51977233,0.156018942,240.1621798,86.654685365063,41.0075168468814,3.231434722,10.01873016,0.875009365,0.011193931,0.558581406,1.853350549,26.68833923,29.68427086,24.9132328,401.2904968,391.4189453,19.70450401,21.81503487,55.58974457,61.54390717,299.5398865,1482.396851,676.3300781,99.14056396,-2.576900005,0.93521601,0.25,-1.355140209,7.355140209,1.498075867,0.003296901,302.8342709,299.8383392,217.4240576,0.180575761,0.701351259,42.20062175,20.38558688,28.18630505,3.836251014,0.156550506,2.16275486,1.673496155,0.096129445,23.80981395,0.613568103,50.92060398,389.4542259,0.017676916,1297.111127,346.1473999,"0.257191361",405.6333008,751.7807007,558.4291992,0.460436667,"0.257191361","0.558581406","1.853350549","-1",1482.396851,0.5,166.802888,"SALIX",151.2567655,0.613568103138006,"8/26/2011",2011-08-26
"1101",1101,1101,1101,2011,"aug","8/26/2011",5,14,NA,"b5p142","2","2332",22.0146326,0.24621495,231.1519748,89.4122497435676,35.4760927592433,3.296900574,9.986149788,0.874993075,0.01935583,0.666605784,2.119394848,26.41441917,28.69980621,25.04785728,399.740387,384.199585,24.54070473,26.68273926,70.17901611,76.30458832,299.6151733,1358.900391,0.014181855,98.88537598,18.75779915,-0.0486825,0.25,-1.355140209,7.355140209,1.497631836,0.006205484,301.8498062,299.5644192,236.5841744,-0.219894228,0.714810417,39.96989371,13.28715445,27.55711269,3.697957989,0.451464431,2.638532704,1.059425285,0.150469576,22.85754994,0.601645561,66.49894853,381.000376,0.038423844,1189.028431,950.3752441,"0.352079312",849.0080566,1799.383301,1165.857666,0.528167202,"0.352079312","0.666605784","2.119394848","-1",1358.900391,0.5,209.3161561,"SALIX",153.0476102,0.60164556086129,"8/26/2011",2011-08-26
"1102",1102,1102,1102,2011,"aug","8/26/2011",5,15,NA,"b5p15 1","1","14541",27.2726082,0.426369419,267.5742747,63.9647380526604,43.9492039621728,6.205483534,10.01873016,0.875009365,0.021851812,0.611855599,2.558310245,26.70171928,28.24052811,24.91013718,401.5903931,381.7979126,20.03022003,24.0739994,56.46389771,67.86304474,299.5263672,1478.651123,2081.212402,99.14011383,-2.576900005,0.93521601,0.25,-1.355140209,7.355140209,1.497631836,0.006205484,301.3905281,299.8517193,236.5841744,-0.219894228,0.737515055,38.81756062,14.74356122,27.4711237,3.679400196,0.407659125,2.386699041,1.292701155,0.256404392,26.52734406,0.700826971,62.50603756,377.8346045,0.045117696,1293.83358,955.973877,"0.372691643",613.4682617,1569.442139,984.5241699,0.609116993,"0.372691643","0.611855599","2.558310245","-1",1478.651123,0.5,241.1004812,"RHCO",114.2236379,0.700826971205395,"8/26/2011",2011-08-26
